       match_id               subtype    team
18549      9410              distance    8177
18550      9411              freekick    9789
18551      9411              distance    8177
18552      9411       direct_freekick    8177
18553      9412                  shot    8721
18554      9412               penalty    9788
18555      9412               penalty    9788
18556      9412                header    8721
18557      9413                 cross    8697
18558      9415                   lob    8358
18559      9415              freekick    8358
18560      9415               penalty    9904
18561      9416       direct_freekick    9790
18562      9416                   lob    9905
18563      9416       direct_freekick    9905
18564      9416                   lob    9790
18565      9416              freekick    9905
18566      9417             clearance    9776
18567      9418             clearance    8406
18568      9418       direct_freekick    9810
18569      9419               penalty   10269
18570      9419              freekick    9823
18571      9419              freekick    9823
18572      9420               penalty    9789
18573      9420              backheel    9789
18574      9420              freekick    9789
18575      9420                  shot    8406
18576      9421              backheel    9823
18577      9421             clearance    9823
18578      9422               penalty   10269
18579      9422                 cross    9905
18580      9422               penalty    9905
18581      9423              distance    9904
18582      9423               penalty    8721
18583      9423                   lob    9904
18584      9423              backheel    9904
18585      9425              distance    8165
18586      9425                   lob    8165
18587      9425               penalty    8165
18588      9425                volley    8165
18589      9426                  shot    8178
18590      9426                  shot    8358
18591      9426       direct_freekick    8178
18592      9426                   lob    8358
18593      9426               penalty    8358
18594      9427              distance   10189
18595      9427             clearance   10189
18596      9427                   lob   10189
18597      9428               penalty    9810
18598      9429               penalty    9823
18599      9429              freekick    9823
18600      9429               penalty    9823
18601      9429              backheel    9823
18602      9429                  shot    9823
18603      9430               penalty   10189
18604      9430                volley    8721
18605      9430                 cross   10189
18606      9431                  shot   10269
18607      9431              backheel    8178
18608      9431       direct_freekick    8178
18609      9432              freekick    9904
18610      9432              distance    9904
18611      9432               penalty    9788
18612      9432              freekick    9904
18613      9433                  shot    8226
18614      9433                   lob    8226
18615      9433                volley    8226
18616      9434               penalty    None
18617      9434                   lob    9905
18618      9434                header    9905
18619      9435              distance    8406
18620      9435                  shot    8406
18621      9435                   lob    8406
18622      9435                volley    8406
18623      9436                volley    9789
18624      9436              distance    9776
18625      9436                volley    9789
18626      9437                volley    8177
18627      9437              distance    8165
18628      9437               penalty    8165
18629      9437                   lob    8165
18630      9438               penalty    9789
18631      9438                 cross    9789
18632      9438             clearance    9776
18633      9439                header    9788
18634      9439             clearance    9788
18635      9439               penalty    9788
18636      9440              freekick   10269
18637      9441       direct_freekick    8721
18638      9441              backheel    8721
18639      9441                   lob    8721
18640      9441              backheel    8721
18641      9442              backheel    8697
18642      9443               penalty    8165
18643      9443                  shot    8177
18644      9443       direct_freekick    8177
18645      9443             clearance    8165
18646      9444               penalty    9905
18647      9444                  shot    9905
18648      9444               penalty    8358
18649      9445                volley    8226
18650      9445             clearance    9790
18651      9445               penalty    8226
18652      9445                   lob    8226
18653      9445                header    8226
18654      9445                volley    8226
18655      9446                   lob    9823
18656      9447               penalty   10189
18657      9447              backheel   10189
18658      9448               penalty    8178
18659      9449              backheel    8406
18660      9449              distance    8406
18661      9449             clearance    8406
18662      9449              backheel   10269
18663      9449       direct_freekick    8406
18664      9450               penalty    8721
18665      9450             clearance    8721
18666      9450               penalty    8721
18667      9451               penalty    9789
18668      9451               penalty    9789
18669      9451                   lob    9789
18670      9451              freekick    9789
18671      9451               penalty    9789
18672      9451       direct_freekick    8697
18673      9452             clearance    9823
18674      9452                  shot    9823
18675      9453       direct_freekick    8358
18676      9453               penalty    8226
18677      9454                header    8177
18678      9454              freekick    8177
18679      9454                 cross    8177
18680      9454                header    8177
18681      9455               penalty    9810
18682      9455       direct_freekick    9810
18683      9455               penalty    9810
18684      9456                volley    9789
18685      9456                 cross    9789
18686      9456             clearance    9789
18687      9456                volley    9789
18688      9457              backheel    9823
18689      9457                volley    9823
18690      9457              backheel    9823
18691      9457               penalty    9823
18692      9458              freekick   10189
18693      9458               penalty   10189
18694      9458                  shot   10189
18695      9459                  shot    9788
18696      9459                 cross    8697
18697      9460             clearance    8226
18698      9460                  shot    8226
18699      9460             clearance    8226
18700      9460                volley   10269
18701      9460                 cross    8226
18702      9461               penalty    9905
18703      9461              backheel    9905
18704      9462              freekick    8165
18705      9463                 cross    9790
18706      9463               penalty    9776
18707      9463               penalty    9776
18708      9463                 cross    9790
18709      9463              freekick    9776
18710      9463               penalty    9776
18711      9464             clearance    8177
18712      9464               penalty    8721
18713      9464              freekick    8721
18714      9466       direct_freekick    9788
18715      9466                 cross    9788
18716      9466                   lob    8226
18717      9466              backheel    8226
18718      9467                 cross    8177
18719      9467               penalty   10269
18720      9467              backheel    8177
18721      9468               penalty    9823
18722      9468              distance    9823
18723      9468                 cross    9823
18724      9468                  shot    9823
18725      9469                header    8721
18726      9469              freekick    8178
18727      9469                volley    8721
18728      9469              distance    8721
18729      9469                 cross    8721
18730      9470              backheel    9776
18731      9470              freekick    8165
18732      9470                  shot    8165
18733      9470               penalty    9776
18734      9471                 cross    8406
18735      9471             clearance    8358
18736      9471              distance    8358
18737      9471             clearance    8406
18738      9471              freekick    8406
18739      9471               penalty    8406
18740      9472               penalty    9790
18741      9472              distance    9790
18742      9472                 cross    9790
18743      9474                header    9789
18744      9474                  shot    9789
18745      9474              distance    9789
18746      9475              freekick    9823
18747      9475               penalty    9823
18748      9475       direct_freekick    9823
18749      9475              freekick    9823
18750      9475                 cross    9823
18751      9475             clearance    9823
18752      9476                 cross    9905
18753      9477              backheel    8697
18754      9478                 cross    8226
18755      9478               penalty    8721
18756      9478               penalty    8226
18757      9478               penalty    8226
18758      9478             clearance    8226
18759      9478              freekick    8721
18760      9478                   lob    8226
18761      9478       direct_freekick    8226
18762      9479       direct_freekick    9904
18763      9479                header    8406
18764      9480               penalty    9776
18765      9480              freekick    9788
18766      9481               penalty   10269
18767      9481               penalty    9810
18768      9481                  shot    9810
18769      9483               penalty   10189
18770      9483             clearance   10189
18771      9483       direct_freekick   10189
18772      9483                volley   10189
18773      9483               penalty   10189
18774      9484                   lob    9788
18775      9484               penalty    8406
18776      9484               penalty    8406
18777      9485                   lob    9776
18778      9485              backheel   10269
18779      9485                header   10269
18780      9485                  shot   10269
18781      9485       direct_freekick    9776
18782      9486                  shot    9904
18783      9486               penalty    8178
18784      9486       direct_freekick    9904
18785      9487             clearance    8721
18786      9487               penalty    9823
18787      9487                volley    9823
18788      9487                header    9823
18789      9487              freekick    9823
18790      9487                volley    9823
18791      9487       direct_freekick    9823
18792      9488               penalty    8697
18793      9488               penalty    8697
18794      9489                  shot    9789
18795      9490              distance    8177
18796      9490               penalty    9905
18797      9491               penalty    9810
18798      9491                 cross    9790
18799      9492               penalty    9788
18800      9492              backheel    9788
18801      9492             clearance    9789
18802      9493                 cross    9823
18803      9493               penalty    9823
18804      9493               penalty    8178
18805      9494                   lob   10269
18806      9494               penalty   10269
18807      9494              backheel    8697
18808      9495       direct_freekick    8226
18809      9495              freekick    8226
18810      9495                header    8226
18811      9495              freekick    9905
18812      9495              freekick    9905
18813      9495       direct_freekick    9905
18814      9495                   lob    9905
18815      9496                volley    8406
18816      9496                volley   10189
18817      9496              distance   10189
18818      9497                header    9790
18819      9497              backheel    8165
18820      9497                header    8165
18821      9498             clearance    8721
18822      9498                volley    9776
18823      9499              backheel    8358
18824      9499       direct_freekick    8358
18825      9499              freekick    9810
18826      9499               penalty    8358
18827      9499               penalty    8358
18828      9500                  shot    9904
18829      9500                 cross    9904
18830      9500       direct_freekick    9904
18831      9501       direct_freekick   10189
18832      9501              freekick   10189
18833      9501               penalty    9776
18834      9501               penalty   10189
18835      9502             clearance    9788
18836      9502             clearance    9788
18837      9502               penalty    9788
18838      9503              freekick    8226
18839      9503               penalty    8178
18840      9503                header    8226
18841      9503              freekick    8178
18842      9503               penalty    8226
18843      9504                header   10269
18844      9505              distance    9789
18845      9505                 cross    9789
18846      9505                volley    9789
18847      9506                 cross    8406
18848      9506                  shot    8721
18849      9507              freekick    9810
18850      9507             clearance    9810
18851      9507                 cross    9810
18852      9507                  shot    8165
18853      9507              distance    8165
18854      9507             clearance    9810
18855      9507                volley    9810
18856      9508                  shot    8358
18857      9508               penalty    8358
18858      9508             clearance    8358
18859      9508               penalty    8697
18860      9509             clearance    9823
18861      9509                   lob    9823
18862      9511                 cross    8721
18863      9511              backheel    8721
18864      9511       direct_freekick    8697
18865      9511              backheel    8721
18866      9512                header    8165
18867      9512             clearance    8165
18868      9513              freekick    9904
18869      9513       direct_freekick    8226
18870      9513       direct_freekick    8226
18871      9513             clearance    8226
18872      9514                 cross    8178
18873      9514              backheel    8406
18874      9514              distance    8178
18875      9514       direct_freekick    8178
18876      9515              freekick    8358
18877      9515               penalty    9790
18878      9516                   lob    9776
18879      9516               penalty    9905
18880      9516              backheel    9776
18881      9516              freekick    9776
18882      9517               penalty    9810
18883      9518                 cross    9823
18884      9518              freekick    9823
18885      9518              backheel    8177
18886      9518             clearance    9823
18887      9519                   lob    8226
18888      9519             clearance    9823
18889      9519                  shot    9823
18890      9519             clearance    9823
18891      9519              distance    8226
18892      9519                 cross    8226
18893      9520       direct_freekick   10189
18894      9520               penalty   10189
18895      9521              distance    9790
18896      9521               penalty    9788
18897      9521              freekick    9788
18898      9521               penalty    9788
18899      9521                header    9788
18900      9522                header    9776
18901      9522               penalty    8178
18902      9523                   lob   10269
18903      9523       direct_freekick   10269
18904      9523               penalty    9789
18905      9523       direct_freekick    9789
18906      9523               penalty    9789
18907      9524                header    9904
18908      9524               penalty    8697
18909      9524               penalty    8697
18910      9525       direct_freekick    9810
18911      9525              backheel    8721
18912      9525               penalty    8721
18913      9526             clearance    8165
18914      9526              backheel    8358
18915      9526                volley    8165
18916      9526                  shot    8358
18917      9526       direct_freekick    8358
18918      9527               penalty    9905
18919      9527                header    8406
18920      9527                  shot    9905
18921      9528             clearance    8721
18922      9528                header    9789
18923      9528              distance    9789
18924      9529              distance   10269
18925      9529       direct_freekick   10269
18926      9530                   lob    8697
18927      9530                 cross   10189
18928      9531                 cross    9788
18929      9531                   lob    9788
18930      9532               penalty    8406
18931      9533       direct_freekick    9790
18932      9533               penalty    8178
18933      9533                header    9790
18934      9534               penalty    9776
18935      9534              distance    9776
18936      9534       direct_freekick    9776
18937      9535              freekick    9810
18938      9535             clearance    9810
18939      9536                  shot    8177
18940      9536              distance    8226
18941      9537              freekick    9789
18942      9538       direct_freekick    9823
18943      9538              distance    9823
18944      9538                  shot    9823
18945      9539               penalty    8178
18946      9539                 cross    8178
18947      9539       direct_freekick    9788
18948      9539                  shot    9788
18949      9539              freekick    8178
18950      9539              freekick    8178
18951      9540               penalty    9904
18952      9540              backheel    9904
18953      9540                  shot   10189
18954      9541               penalty    8226
18955      9541               penalty    8358
18956      9541              distance    8226
18957      9541                  shot    8358
18958      9541                header    8358
18959      9541               penalty    8226
18960      9542              distance    9905
18961      9542                   lob    9905
18962      9543                header    8406
18963      9543               penalty    8406
18964      9543                header   10269
18965      9544               penalty    9810
18966      9544                header    9810
18967      9545       direct_freekick    8177
18968      9546                header    9789
18969      9546                header    9789
18970      9546              freekick    9789
18971      9547                  shot   10189
18972      9547              distance    None
18973      9547              freekick   10189
18974      9547                 cross   10189
18975      9548                header   10269
18976      9548                volley    9788
18977      9549                volley    8178
18978      9549                  shot    8178
18979      9549                   lob    8177
18980      9550                  shot    9904
18981      9550             clearance    9790
18982      9550               penalty    9904
18983      9551                header    8165
18984      9551                volley    8721
18985      9551              freekick    8721
18986      9551               penalty    8721
18987      9551              freekick    8721
18988      9552               penalty    8226
18989      9552              backheel    8226
18990      9553                   lob    9776
18991      9553              backheel    8358
18992      9554                   lob    8697
18993      9554                  shot    9905
18994      9554                  shot    9905
18995      9555                   lob    9789
18996      9555               penalty    9905
18997      9555               penalty    9789
18998      9555              backheel    9905
18999      9555       direct_freekick    9789
19000      9555                   lob    9789
19001      9556             clearance   10269
19002      9556             clearance   10269
19003      9556                volley   10269
19004      9556                   lob   10189
19005      9557             clearance    8226
19006      9557              freekick    8697
19007      9557                   lob    8697
19008      9557             clearance    8226
19009      9557       direct_freekick    8697
19010      9558               penalty    8178
19011      9558               penalty    8165
19012      9558                 cross    8178
19013      9558                   lob    8178
19014      9558       direct_freekick    8178
19015      9559                   lob    9788
19016      9559               penalty    8358
19017      9559                  shot    9788
19018      9559                   lob    8358
19019      9559               penalty    8358
19020      9559              freekick    8358
19021      9559       direct_freekick    9788
19022      9561                   lob    8721
19023      9561               penalty    8721
19024      9561               penalty    8721
19025      9561              distance    9790
19026      9562                  shot    9823
19027      9562                header    9823
19028      9563               penalty    9904
19029      9563                  shot    9810
19030      9563               penalty    9904
19031      9563              backheel    9904
19032      9563                   lob    9810
19033      9564              distance    8697
19034      9564                header    9823
19035      9564                header    8697
19036      9564       direct_freekick    9823
19037      9564       direct_freekick    9823
19038      9564              freekick    9823
19039      9564               penalty    9823
19040      9565               penalty    9788
19041      9566               penalty    8178
19042      9566                volley    9789
19043      9566               penalty    8178
19044      9566                  shot    9789
19045      9568              freekick    8721
19046      9568              freekick    8358
19047      9568                header    8721
19048      9568              freekick    8358
19049      9569              backheel    8226
19050      9570              freekick    9905
19051      9570                   lob    9905
19052      9571                header    8406
19053      9571                  shot    8406
19054      9571             clearance    8406
19055      9571               penalty    9790
19056      9572       direct_freekick    8177
19057      9572               penalty    8177
19058      9573               penalty    8226
19059      9573                   lob    9789
19060      9573              backheel    9789
19061      9573                header    9789
19062      9573                volley    8226
19063      9574               penalty    9788
19064      9574               penalty    9788
19065      9574               penalty    9905
19066      9574               penalty    9788
19067      9575                   lob    8721
19068      9575             clearance   10269
19069      9575                volley    8721
19070      9576              backheel    8697
19071      9576                volley    8697
19072      9577                  shot    9904
19073      9577                 cross    9904
19074      9578              freekick   10189
19075      9578       direct_freekick   10189
19076      9579               penalty    9823
19077      9579                header    9823
19078      9579                  shot    9823
19079      9579                volley    9790
19080      9579               penalty    9823
19081      9580                volley    8406
19082      9581                 cross    8178
19083      9581               penalty    8178
19084      9582               penalty    9823
19085      9583               penalty   10189
19086      9583             clearance   10189
19087      9583       direct_freekick   10189
19088      9583                  shot    8165
19089      9583               penalty   10189
19090      9584               penalty    8697
19091      9584                 cross    8178
19092      9584                volley    8178
19093      9585                 cross    9904
19094      9585       direct_freekick    8358
19095      9585       direct_freekick    9904
19096      9585              distance    8358
19097      9585               penalty    9904
19098      9586                  shot    8721
19099      9586                 cross    9788
19100      9586               penalty    8721
19101      9586               penalty    8721
19102      9587                header    8226
19103      9587       direct_freekick    8226
19104      9587               penalty    8226
19105      9587                volley    9776
19106      9588               penalty    9905
19107      9588                 cross    9790
19108      9588              freekick    9905
19109      9588                header    9905
19110      9588              distance    9790
19111      9589                header    9810
19112      9589              freekick    8406
19113      9589                header    8406
19114      9590              distance    9789
19115      9590               penalty    9789
19116      9590                 cross    9789
19117      9590              backheel    9789
19118      9591                  shot    9823
19119      9591               penalty    8358
19120      9592             clearance   10189
19121      9592                 cross   10189
19122      9593       direct_freekick    9788
19123      9593                volley    9788
19124      9593                  shot    9788
19125      9593                   lob    9788
19126      9593               penalty    9788
19127      9594               penalty   10269
19128      9594       direct_freekick   10269
19129      9594       direct_freekick    8226
19130      9594                  shot   10269
19131      9594       direct_freekick   10269
19132      9594                  shot   10269
19133      9594               penalty   10269
19134      9594       direct_freekick    8226
19135      9595               penalty    9905
19136      9595             clearance    9904
19137      9595                 cross    9904
19138      9595              distance    9904
19139      9595              freekick    9904
19140      9596               penalty    8721
19141      9596                header    8721
19142      9597                 cross    8406
19143      9598                 cross    9790
19144      9598                 cross    9790
19145      9598              freekick    9790
19146      9598               penalty    9790
19147      9599       direct_freekick    9789
19148      9599               penalty    9810
19149      9599              distance    9789
19150      9600              distance    9789
19151      9600                header    9789
19152      9600                   lob    9790
19153      9600                   lob    9790
19154      9600             clearance    9789
19155      9600               penalty    9789
19156      9600               penalty    9789
19157      9600              distance    9789
19158      9601              freekick    9823
19159      9601       direct_freekick    9823
19160      9602       direct_freekick    8178
19161      9602                volley    8721
19162      9602                   lob    8178
19163      9602              freekick    8178
19164      9603                 cross    9810
19165      9603                   lob    9810
19166      9603                  shot    8697
19167      9604              freekick    8226
19168      9604       direct_freekick    8226
19169      9604                   lob    9788
19170      9605             clearance   10189
19171      9606               penalty    8358
19172      9606               penalty    8406
19173      9606       direct_freekick    8406
19174      9607       direct_freekick    8165
19175      9607                header    9776
19176      9608                volley   10269
19177      9609              freekick    9823
19178      9609             clearance    9823
19179      9609              backheel    9823
19180      9609               penalty    9823
19181      9610       direct_freekick    9788
19182      9610              freekick    9788
19183      9610               penalty    9776
19184      9610                 cross    9788
19185      9610               penalty    9788
19186      9611               penalty    9810
19187      9611             clearance   10269
19188      9611             clearance   10269
19189      9612             clearance    8406
19190      9612              backheel    9904
19191      9612                   lob    9904
19192      9613                header    8226
19193      9613                   lob    8721
19194      9613                header    8721
19195      9614              freekick    9789
19196      9614              freekick    8165
19197      9615                   lob    8358
19198      9615             clearance    8177
19199      9616              distance    8178
19200      9616               penalty    8178
19201      9616               penalty    8178
19202      9616              distance    8178
19203      9616                  shot    9905
19204      9617              distance    8697
19205      9617              freekick    8697
19206      9618                   lob    9789
19207      9618                header    9789
19208      9618              backheel    9789
19209      9618                header    9789
19210      9618               penalty    9789
19211      9619                volley    9823
19212      9620       direct_freekick    8178
19213      9620               penalty    8178
19214      9621                volley    8165
19215      9621             clearance    8697
19216      9621               penalty    8165
19217      9621               penalty    8165
19218      9621                header    8697
19219      9621              backheel    8165
19220      9622              backheel   10189
19221      9622               penalty   10189
19222      9622                   lob    8226
19223      9622                 cross   10189
19224      9622                 cross    8226
19225      9622       direct_freekick    8226
19226      9623                  shot    8406
19227      9623                  shot    9788
19228      9623       direct_freekick    9788
19229      9623                   lob    8406
19230      9624                volley   10269
19231      9624               penalty   10269
19232      9624              distance   10269
19233      9624                volley   10269
19234      9625              distance    9810
19235      9625                volley    9790
19236      9625               penalty    9810
19237      9625                header    9790
19238      9626       direct_freekick    9905
19239      9626               penalty    8177
19240      9626                volley    8177
19241      9626               penalty    8177
19242      9627               penalty    8406
19243      9627                volley   10189
19244      9627               penalty   10189
19245      9627                header   10189
19246      9627              freekick   10189
19247      9628                  shot    9788
19248      9628              backheel    9788
19249      9629                header    9823
19250      9629               penalty    8178
19251      9630                  shot   10269
19252      9630       direct_freekick    8697
19253      9631              backheel    9904
19254      9631              freekick    8177
19255      9632                header    9776
19256      9632               penalty    9776
19257      9633                  shot    9790
19258      9633              backheel    9790
19259      9633              backheel    9790
19260      9633                volley    9790
19261      9633              backheel    9790
19262      9634               penalty    8358
19263      9634              backheel    8358
19264      9635               penalty    8226
19265      9635                 cross    8226
19266      9635               penalty    9905
19267      9635                   lob    9905
19268      9636              distance    9789
19269      9637       direct_freekick    9905
19270      9637              backheel    9823
19271      9637              freekick    9823
19272      9637               penalty    9823
19273      9637       direct_freekick    9823
19274      9639       direct_freekick    8178
19275      9639               penalty    8178
19276      9639               penalty    8226
19277      9640       direct_freekick    8406
19278      9640                header    8721
19279      9640                volley    8721
19280      9641               penalty   10269
19281      9641                 cross    9790
19282      9641               penalty   10269
19283      9641                  shot    9790
19284      9641               penalty    9790
19285      9641              backheel    9790
19286      9642              backheel    9776
19287      9642              freekick   10189
19288      9642              backheel    9776
19289      9642               penalty   10189
19290      9642               penalty   10189
19291      9643                 cross    9810
19292      9643              freekick    8165
19293      9644               penalty    8177
19294      9645                  shot    9823
19295      9645                  shot    9823
19296      9645              distance    8721
19297      9646                  shot    8178
19298      9646                  shot    8178
19299      9647              distance   10269
19300      9647                volley   10269
19301      9647                  shot    9788
19302      9647                  shot    9788
19303      9648                  shot    8226
19304      9648                  shot    8226
19305      9649                  shot   10189
19306      9649                  shot    9904
19307      9649                  shot    9904
19308      9650                header    8177
19309      9650                  shot    8177
19310      9650                header    8697
19311      9650                header    8697
19312      9651                  shot    9810
19313      9653                tap_in    9905
19314      9653                  shot    8460
19315      9653                header    8460
19316      9653                  shot    9905
19317      9654                header    9789
19318      9654                  shot    9823
19319      9654                  shot    9823
19320      9655                tap_in   10189
19321      9656                volley    9788
19322      9656                  shot    8226
19323      9656                  shot    9788
19324      9656                  shot    9788
19325      9657                  shot    9905
19326      9657  saved_back_into_play    8697
19327      9657                header    8697
19328      9657                   lob    8697
19329      9658                header    9904
19330      9658       direct_freekick    9810
19331      9659                  shot    8721
19332      9659                header    8721
19333      9659                volley    8721
19334      9659                tap_in    8721
19335      9660                  shot    9790
19336      9661               penalty    8358
19337      9662                  shot    8460
19338      9662                header    8177
19339      9662                header    8460
19340      9662              distance    8460
19341      9663                volley    9789
19342      9663               penalty    9788
19343      9665                  shot    8721
19344      9665                  shot    8721
19345      9666                  shot    8406
19346      9666                header    8406
19347      9666                header    8406
19348      9667                  shot    8226
19349      9667              distance    8722
19350      9667       direct_freekick    8722
19351      9667                  shot    8722
19352      9667                  shot    8226
19353      9667                header    8226
19354      9667              distance    8722
19355      9668                volley    9904
19356      9668                  shot    None
19357      9668                  shot    9904
19358      9668                  shot    9904
19359      9669                header    8697
19360      9669                  shot    8697
19361      9670            loose_ball    9823
19362      9670                  shot    9823
19363      9670                  shot    9823
19364      9670                  shot    9823
19365      9671                  shot    8358
19366      9671                  shot    8358
19367      9672              distance    9823
19368      9672                header    9823
19369      9672                  shot    9823
19370      9672                  shot    9823
19371      9673                  shot   10189
19372      9673                  shot   10189
19373      9673       direct_freekick   10189
19374      9673                  shot    8721
19375      9673                  shot    8721
19376      9674             deflected    9788
19377      9674                  shot    9810
19378      9674                tap_in    9810
19379      9674                  shot    9810
19380      9675                volley    9905
19381      9675                header    8358
19382      9675                header    8358
19383      9675                tap_in    9905
19384      9676                  shot    8178
19385      9676                  shot    8178
19386      9676                header    9904
19387      9676                  shot    8178
19388      9677              distance    8406
19389      9678                tap_in    9790
19390      9678              backheel    8697
19391      9679                  shot    8177
19392      9679                  shot    8722
19393      9679       direct_freekick    8177
19394      9680                volley    9789
19395      9680                  shot    9789
19396      9680                  shot    8460
19397      9680                header    8460
19398      9681                   lob   10189
19399      9681                  shot   10189
19400      9681                  shot    9905
19401      9681              distance   10189
19402      9681                  shot   10189
19403      9682              distance    8722
19404      9682                tap_in    8178
19405      9682       direct_freekick    8178
19406      9682                  shot    8178
19407      9682                volley    8178
19408      9682                  shot    8178
19409      9683                  shot    8721
19410      9684                  shot    9790
19411      9684            loose_ball    8406
19412      9684                  shot    8406
19413      9684               penalty    8406
19414      9685       direct_freekick    8226
19415      9685                tap_in    8226
19416      9685                header    9904
19417      9685                tap_in    9904
19418      9685              distance    8226
19419      9685                header    8226
19420      9685                tap_in    9904
19421      9686              distance    9823
19422      9687       direct_freekick    8697
19423      9687                header    8697
19424      9687                  shot    8697
19425      9687                  shot    8697
19426      9688                  shot    9810
19427      9688                  shot    9810
19428      9689                header   10269
19429      9689              distance    8358
19430      9689                  shot   10269
19431      9689                  shot   10269
19432      9689                  shot   10269
19433      9690                volley    9823
19434      9691                header    9789
19435      9691                header    9789
19436      9691                  shot    9789
19437      9692                header    9788
19438      9692                header    8177
19439      9692                tap_in    9788
19440      9692            loose_ball    9788
19441      9692                 cross    8177
19442      9693                  shot    8721
19443      9693                header    9904
19444      9693                header    8721
19445      9693                  shot    8721
19446      9694                  shot    9810
19447      9694                header    8697
19448      9694                tap_in    9810
19449      9694                  shot    9810
19450      9694                  shot    9810
19451      9694                  shot    8697
19452      9694              distance    9810
19453      9695                  shot   10189
19454      9695                header   10189
19455      9695                header   10189
19456      9695                header   10189
19457      9696                  shot    9790
19458      9696       direct_freekick    9790
19459      9696                header    9905
19460      9697                volley    8722
19461      9697                tap_in    8406
19462      9697                volley    8406
19463      9698                 cross    8358
19464      9698                  shot    8460
19465      9699                  shot    8722
19466      9699              backheel    8722
19467      9699                header   10189
19468      9700              distance    8178
19469      9700                volley    9788
19470      9701                header    8460
19471      9701  saved_back_into_play    8721
19472      9701               penalty    8460
19473      9702       direct_freekick    9905
19474      9702              distance   10269
19475      9703                header    9823
19476      9703                  shot    9823
19477      9703                  shot    9823
19478      9703                  shot    9823
19479      9704                  shot    8226
19480      9704                  shot    9810
19481      9704                  shot    8226
19482      9704                  shot    9810
19483      9704                  shot    8226
19484      9705                  shot    8177
19485      9706                  shot    9904
19486      9706       direct_freekick    8697
19487      9706                  shot    8697
19488      9706                  shot    9904
19489      9706       direct_freekick    9904
19490      9706                  shot    8697
19491      9707  saved_back_into_play    8358
19492      9708                header    9823
19493      9708            loose_ball    9823
19494      9709                  shot    9789
19495      9709       direct_freekick    8721
19496      9709                  shot    9789
19497      9709                header    8721
19498      9710                   lob    9788
19499      9710             deflected    9788
19500      9710       direct_freekick    8697
19501      9710                header    9788
19502      9710                tap_in    9788
19503      9711                tap_in    8178
19504      9712                header    9904
19505      9712                 cross    9904
19506      9713                volley    8177
19507      9713                header    8177
19508      9713                  shot    8177
19509      9713                  shot    9810
19510      9713                header    9810
19511      9713                  shot    8177
19512      9713                header    9810
19513      9713                  shot    9810
19514      9714                  shot   10269
19515      9715                  shot    8722
19516      9716                header   10189
19517      9716                  shot   10189
19518      9716                header   10189
19519      9718                  shot    9810
19520      9718                  shot    8178
19521      9719                  shot    8722
19522      9719                header    8721
19523      9719                header    8721
19524      9720                header    9905
19525      9720                  shot    9905
19526      9720       direct_freekick    9823
19527      9720                  shot    9823
